Book_Num,Chapter_Num,Section_Num,Character_Name,words,Affiliation,Title,Type,Species
29,13,1,Narrator,817,,,,
29,13,2,Horus Aximand,747,Sons of Horus,Captain,Mournival,Astartes
29,13,3,Raeven Devine,999,Knight Houses,House Devine,,Human
29,13,4,Grael Noctua,1210,Sons of Horus,Sergeant,,Astartes
29,13,5,Horus Aximand,920,Sons of Horus,Captain,Mournival,Astartes
29,14,1,Grael Noctua,435,Sons of Horus,Sergeant,,Astartes
29,14,2,Raeven Devine,315,Knight Houses,House Devine,,Human
29,14,3,Horus Aximand,309,Sons of Horus,Captain,Mournival,Astartes
29,14,4,Horus,1207,Sons of Horus,Primarch,,Primarch
29,14,5,Grael Noctua,1046,Sons of Horus,Sergeant,,Astartes
29,14,6,Loken,1019,Sons of Horus,Captain,Knight-Errant,Astartes
29,15,1,Narrator,218,,,,
29,15,2,Grulgor,833,Death Guard,,,Astartes
29,15,3,Noama Calver,803,Imperial Army,Medicae,,Human
29,15,4,Uta-Dagon,873,Titan Legions,Princeps,Fortidus,Human
29,15,5,Teratus,869,Traitor Titan Legions,,Interfector,Daemon
29,15,6,Narrator,88,,,,
29,15,7,Cebella Devine,1272,Imperium,,House Devine,Human
29,15,8,Albard Devine,498,Knight Houses,House Devine,,Human
29,16,1,Horus,800,Sons of Horus,Primarch,,Primarch
29,16,2,Noama Calver,932,Imperial Army,Medicae,,Human
29,16,3,Horus,1245,Sons of Horus,Primarch,,Primarch
29,16,4,Raeven Devine,1448,Knight Houses,House Devine,,Human
29,16,5,Horus,928,Sons of Horus,Primarch,,Primarch
29,17,1,Loken,1004,Sons of Horus,Captain,Knight-Errant,Astartes
29,17,2,Rassuah,1187,Imperial Navy,,,Human
29,17,3,Horus,660,Sons of Horus,Primarch,,Primarch
29,17,4,Loken,1075,Sons of Horus,Captain,Knight-Errant,Astartes
29,17,5,Horus Aximand,331,Sons of Horus,Captain,Mournival,Astartes
29,17,6,Loken,970,Sons of Horus,Captain,Knight-Errant,Astartes
29,18,1,Balmorn Donar,301,Knight Houses,House Donar,,Human
29,18,2,Balmorn Donar,2139,Knight Houses,House Donar,,Human
29,18,3,Loken,780,Sons of Horus,Captain,Knight-Errant,Astartes
29,18,4,Loken,531,Sons of Horus,Captain,Knight-Errant,Astartes
29,18,5,Raeven Devine,1806,Knight Houses,House Devine,,Human
29,19,1,Alivia Sureka,2044,Imperium,,,Perpetual
29,19,2,Horus,1773,Sons of Horus,Primarch,,Primarch
29,19,3,Raeven Devine,2197,Knight Houses,House Devine,,Human
29,20,1,Loken,737,Sons of Horus,Captain,Knight-Errant,Astartes
29,20,2,Severian,1045,Sons of Horus,,Knight-Errant,Astartes
29,20,3,Loken,1114,Sons of Horus,Captain,Knight-Errant,Astartes
29,20,4,Tyana Kourion,523,Imperial Army,,,Human
29,20,5,Horus Aximand,414,Sons of Horus,Captain,Mournival,Astartes
29,20,6,Albard Devine,1236,Knight Houses,House Devine,,Human
29,21,1,Abaddon,524,Sons of Horus,First Captain,,Astartes
29,21,1,Abaddon,524,Sons of Horus,First Captain,,Astartes
29,21,2,Narrator,197,,,,
29,21,3,Drazen Acorah,476,Blood Angels,Librarian,Psyker,Astartes
29,21,4,Horus Aximand,698,Sons of Horus,Captain,Mournival,Astartes
29,21,5,Abaddon,677,Sons of Horus,First Captain,,Astartes
29,21,5,Abaddon,677,Sons of Horus,First Captain,,Astartes
29,21,6,Vitus Salicar,1942,Blood Angels,Captain,,Astartes
29,21,7,Horus Aximand,860,Sons of Horus,Captain,Mournival,Astartes
29,21,8,Abaddon,162,Sons of Horus,First Captain,,Astartes
29,21,8,Abaddon,162,Sons of Horus,First Captain,,Astartes
29,21,9,Horus Aximand,860,Sons of Horus,Captain,Mournival,Astartes
29,21,10,Horus,702,Sons of Horus,Primarch,,Primarch
29,21,11,Abaddon,560,Sons of Horus,First Captain,,Astartes
29,21,11,Abaddon,560,Sons of Horus,First Captain,,Astartes
29,21,12,Albard Devine,742,Knight Houses,House Devine,,Human
29,21,13,Horus Aximand,889,Sons of Horus,Captain,Mournival,Astartes
29,21,14,Horus,143,Sons of Horus,Primarch,,Primarch
29,21,15,Tyana Kourion,650,Imperial Army,,,Human
29,21,16,Etana Kalonice,1530,Titan Legions,Princeps,Crucius,Human
29,21,17,Albard Devine,671,Knight Houses,House Devine,,Human
29,21,18,Arcadon Kyro,860,Ultramarines,Techmarine,,Astartes
29,21,19,Narrator,574,,,,
29,21,20,Castor Alcade,557,Ultramarines,Legate,,Astartes
29,21,21,Tyana Kourion,953,Imperial Army,,,Human
29,22,1,Alivia Sureka,1957,Imperium,,,Perpetual
29,22,2,Loken,841,Sons of Horus,Captain,Knight-Errant,Astartes
29,22,3,Loken,1759,Sons of Horus,Captain,Knight-Errant,Astartes
29,22,4,Castor Alcade,873,Ultramarines,Legate,,Astartes
29,23,1,Horus,438,Sons of Horus,Primarch,,Primarch
29,23,2,Loken,652,Sons of Horus,Captain,Knight-Errant,Astartes
29,23,3,Rama Karayan,237,Raven Guard,,Knight-Errant,Astartes
29,23,4,Loken,1122,Sons of Horus,Captain,Knight-Errant,Astartes
29,23,5,Alivia Sureka,1468,Imperium,,,Perpetual
29,23,6,Loken,554,Sons of Horus,Captain,Knight-Errant,Astartes
29,24,1,Horus Aximand,664,Sons of Horus,Captain,Mournival,Astartes
29,24,2,Alivia Sureka,1761,Imperium,,,Perpetual
29,24,3,Horus,529,Sons of Horus,Primarch,,Primarch
29,24,4,Horus,1018,Sons of Horus,Primarch,,Primarch
29,24,5,Horus Aximand,1271,Sons of Horus,Captain,Mournival,Astartes
29,25,1,Horus Aximand,712,Sons of Horus,Captain,Mournival,Astartes
29,25,2,Loken,496,Sons of Horus,Captain,Knight-Errant,Astartes
29,25,3,Loken,1135,Sons of Horus,Captain,Knight-Errant,Astartes
29,25,4,Bror Tyrfingr,289,Space Wolves,,Knight-Errant,Astartes
29,25,5,Loken,684,Sons of Horus,Captain,Knight-Errant,Astartes
29,25,6,Bror Tyrfingr,436,Space Wolves,,Knight-Errant,Astartes
29,25,7,Loken,119,Sons of Horus,Captain,Knight-Errant,Astartes
29,25,8,Qruze,506,Sons of Horus,,,Astartes
29,25,9,Loken,510,Sons of Horus,Captain,Knight-Errant,Astartes
29,25,10,Severian,447,Sons of Horus,,Knight-Errant,Astartes
29,25,11,Loken,1231,Sons of Horus,Captain,Knight-Errant,Astartes
29,25,12,Loken,217,Sons of Horus,Captain,Knight-Errant,Astartes
29,26,1,Horus,782,Sons of Horus,Primarch,,Primarch
29,26,2,Loken,1042,Sons of Horus,Captain,Knight-Errant,Astartes
29,26,3,Vivyen,386,Imperium,,,Human
30,1,1,Madail,929,Chaos,,,Daemon
30,2,1,Anton Galba,2794,Iron Hands,Sergeant,,Astartes
30,2,2,Jerune Kanshell,2836,Imperium,Legion serf,Iron Hands,Human
30,2,3,Jerune Kanshell,542,Imperium,Legion serf,Iron Hands,Human
30,2,4,Durun Atticus,1530,Iron Hands,Captain,,Astartes
30,3,1,Rhydia Erephren,390,Astropath,,,Human
30,3,2,Anton Galba,2790,Iron Hands,Sergeant,,Astartes
30,3,3,Anton Galba,4121,Iron Hands,Sergeant,,Astartes
30,4,1,Anton Galba,1907,Iron Hands,Sergeant,,Astartes
30,4,2,Khi'dem,795,Salamanders,Sergeant,,Astartes
30,4,3,Anton Galba,878,Iron Hands,Sergeant,,Astartes
30,4,4,Anton Galba,1100,Iron Hands,Sergeant,,Astartes
30,5,1,Rhydia Erephren,598,Astropath,,,Human
30,5,2,Jerune Kanshell,952,Imperium,Legion serf,Iron Hands,Human
30,5,3,Darras,288,Iron Hands,Sergeant,,Astartes
30,5,4,Anton Galba,772,Iron Hands,Sergeant,,Astartes
30,5,5,Jerune Kanshell,813,Imperium,Legion serf,Iron Hands,Human
30,6,1,Anton Galba,775,Iron Hands,Sergeant,,Astartes
30,6,2,Durun Atticus,678,Iron Hands,Captain,,Astartes
30,6,3,Durun Atticus,1825,Iron Hands,Captain,,Astartes
30,7,1,Anton Galba,3470,Iron Hands,Sergeant,,Astartes
30,7,2,Anton Galba,1302,Iron Hands,Sergeant,,Astartes
30,7,3,Durun Atticus,534,Iron Hands,Captain,,Astartes
30,8,1,Durun Atticus,339,Iron Hands,Captain,,Astartes
30,8,2,Anton Galba,1788,Iron Hands,Sergeant,,Astartes
30,8,3,Khi'dem,1277,Salamanders,Sergeant,,Astartes
30,8,4,Rhydia Erephren,424,Astropath,,,Human
30,8,5,Agnes Tanaura,351,Imperium,Legion serf,Iron Hands,Human
30,8,6,Durun Atticus,879,Iron Hands,Captain,,Astartes
30,9,1,Anton Galba,790,Iron Hands,Sergeant,,Astartes
30,9,2,Anton Galba,2630,Iron Hands,Sergeant,,Astartes
30,10,1,Anton Galba,2047,Iron Hands,Sergeant,,Astartes
30,10,2,Jerune Kanshell,1415,Imperium,Legion serf,Iron Hands,Human
30,10,3,Darras,460,Iron Hands,Sergeant,,Astartes
30,10,4,Rhydia Erephren,383,Astropath,,,Human
30,10,5,Anton Galba,464,Iron Hands,Sergeant,,Astartes
30,10,6,Narrator,46,,,,
30,11,1,Narrator,365,,,,
30,11,2,Jerune Kanshell,1510,Imperium,Legion serf,Iron Hands,Human
30,11,3,Anton Galba,571,Iron Hands,Sergeant,,Astartes
30,11,4,Anton Galba,1273,Iron Hands,Sergeant,,Astartes
30,12,1,Rhydia Erephren,1652,Astropath,,,Human
30,12,2,Anton Galba,711,Iron Hands,Sergeant,,Astartes
30,12,3,Jerune Kanshell,1807,Imperium,Legion serf,Iron Hands,Human
30,13,1,Anton Galba,5180,Iron Hands,Sergeant,,Astartes
30,14,1,Khi'dem,835,Salamanders,Sergeant,,Astartes
30,14,2,Jerune Kanshell,2888,Imperium,Legion serf,Iron Hands,Human
30,14,3,Jerune Kanshell,2004,Imperium,Legion serf,Iron Hands,Human
30,15,1,Anton Galba,660,Iron Hands,Sergeant,,Astartes
30,15,2,Rhydia Erephren,1100,Astropath,,,Human
30,15,3,Rhydia Erephren,2008,Astropath,,,Human
30,16,1,Anton Galba,1269,Iron Hands,Sergeant,,Astartes
30,16,2,Jerune Kanshell,457,Imperium,Legion serf,Iron Hands,Human
30,16,3,Khi'dem,343,Salamanders,Sergeant,,Astartes
30,16,4,Jerune Kanshell,1563,Imperium,Legion serf,Iron Hands,Human
30,16,5,Anton Galba,914,Iron Hands,Sergeant,,Astartes
30,17,1,Anton Galba,2128,Iron Hands,Sergeant,,Astartes
30,18,1,Anton Galba,888,Iron Hands,Sergeant,,Astartes
30,18,2,Rhydia Erephren,268,Astropath,,,Human
30,18,3,Jerune Kanshell,1135,Imperium,Legion serf,Iron Hands,Human
30,18,4,Anton Galba,2153,Iron Hands,Sergeant,,Astartes
30,19,1,Anton Galba,1706,Iron Hands,Sergeant,,Astartes
30,19,2,Anton Galba,845,Iron Hands,Sergeant,,Astartes
30,19,3,Jerune Kanshell,1605,Imperium,Legion serf,Iron Hands,Human
30,19,4,Darras,684,Iron Hands,Sergeant,,Astartes
30,19,5,Jerune Kanshell,934,Imperium,Legion serf,Iron Hands,Human
30,20,1,Durun Atticus,971,Iron Hands,Captain,,Astartes
30,20,2,Khi'dem,432,Salamanders,Sergeant,,Astartes
30,20,3,Durun Atticus,1094,Iron Hands,Captain,,Astartes
30,20,4,Khi'dem,1461,Salamanders,Sergeant,,Astartes
30,21,1,Narrator,457,,,,
30,21,2,Durun Atticus,2214,Iron Hands,Captain,,Astartes
30,21,3,Darras,2439,Iron Hands,Sergeant,,Astartes
30,22,1,Jerune Kanshell,599,Imperium,Legion serf,Iron Hands,Human
30,22,2,Darras,931,Iron Hands,Sergeant,,Astartes
30,22,3,Durun Atticus,1786,Iron Hands,Captain,,Astartes
30,22,4,Jerune Kanshell,1538,Imperium,Legion serf,Iron Hands,Human
30,23,1,Durun Atticus,2444,Iron Hands,Captain,,Astartes
30,23,2,Rhydia Erephren,192,Astropath,,,Human
30,23,3,Durun Atticus,455,Iron Hands,Captain,,Astartes
30,23,4,Jerune Kanshell,171,Imperium,Legion serf,Iron Hands,Human
30,24,1,Mehya Vogt,448,Imperium,Scribe,,Human
30,24,2,Mehya Vogt,534,Imperium,Scribe,,Human
31,1,1,Shiban Khan,6098,White Scars,Brotherhood of the Storm,,Astartes
31,2,1,Ilya Ravallion,3498,Imperium,,White Scars,Human
31,3,1,Targutai Yesugei,3671,White Scars,Stormseer,Psyker,Astartes
31,4,1,Shiban Khan,5101,White Scars,Brotherhood of the Storm,,Astartes
31,5,1,Targutai Yesugei,3192,White Scars,Stormseer,Psyker,Astartes
31,6,1,Ilya Ravallion,4530,Imperium,,White Scars,Human
31,7,1,Shiban Khan,7141,White Scars,Brotherhood of the Storm,,Astartes
31,8,1,Thoros,1330,Chaos,,,Daemon
31,9,1,Unknown Fenrisian,121,Imperium,,,Human
31,10,1,Durun Atticus,1504,Iron Hands,Captain,,Astartes
31,11,1,Crius,2082,Iron Hands,Crusader Host,,Astartes
31,11,2,Crius,747,Iron Hands,Crusader Host,,Astartes
31,11,3,Crius,1968,Iron Hands,Crusader Host,,Astartes
31,11,4,Crius,1060,Iron Hands,Crusader Host,,Astartes
31,11,5,Phidias,209,Iron Hands,,,Astartes
31,11,6,Crius,346,Iron Hands,Crusader Host,,Astartes
31,11,7,Phidias,274,Iron Hands,,,Astartes
31,11,8,Crius,883,Iron Hands,Crusader Host,,Astartes
31,11,9,Phidias,569,Iron Hands,,,Astartes
31,11,10,Crius,1466,Iron Hands,Crusader Host,,Astartes
31,11,11,Narrator,437,,,,
31,11,12,Phidias,1072,Iron Hands,,,Astartes
31,11,13,Crius,352,Iron Hands,Crusader Host,,Astartes
31,11,14,Crius,509,Iron Hands,Crusader Host,,Astartes
31,12,1,Jo'phor,1463,Salamanders,,,Astartes
31,12,1,Jo'phor,1463,Salamanders,,,Astartes
31,13,1,Mikal,991,Titan Legions,Princeps,Praesagius,Human
31,13,2,Varinia,1100,Imperium,,,Human
31,13,3,Tyhe,616,Traitor Titan Legions,Princeps,Fire Masters,Human
31,13,4,Mikal,1391,Titan Legions,Princeps,Praesagius,Human
31,13,5,Varinia,1357,Imperium,,,Human
31,13,6,Tyhe,1002,Traitor Titan Legions,Princeps,Fire Masters,Human
31,13,7,Aquila,750,Ultramarines,,,Astartes
31,13,8,Mikal,391,Titan Legions,Princeps,Praesagius,Human
31,13,9,Aquila,297,Ultramarines,,,Astartes
31,13,10,Tyhe,390,Traitor Titan Legions,Princeps,Fire Masters,Human
31,13,11,Mikal,172,Titan Legions,Princeps,Praesagius,Human
31,13,12,Aquila,397,Ultramarines,,,Astartes
31,13,13,Tyhe,315,Traitor Titan Legions,Princeps,Fire Masters,Human
31,13,14,Mikal,167,Titan Legions,Princeps,Praesagius,Human
31,13,15,Aquila,280,Ultramarines,,,Astartes
31,13,16,Mikal,580,Titan Legions,Princeps,Praesagius,Human
31,14,1,Angron,1630,World Eaters,Primarch,,Primarch
31,14,2,Angron,935,World Eaters,Primarch,,Primarch
31,14,3,Angron,584,World Eaters,Primarch,,Primarch
31,14,4,Angron,1573,World Eaters,Primarch,,Primarch
31,14,5,Angron,523,World Eaters,Primarch,,Primarch
31,14,6,Lotara Sarrin,505,Traitor Navy,Shipmistress,World Eaters,Human
31,14,7,Lotara Sarrin,319,Traitor Navy,Shipmistress,World Eaters,Human
31,14,8,Lotara Sarrin,496,Traitor Navy,Shipmistress,World Eaters,Human
31,14,9,Narrator,451,,,,
31,14,10,Angron,514,World Eaters,Primarch,,Primarch
31,14,11,Angron,616,World Eaters,Primarch,,Primarch
31,14,12,Lorgar,647,Word Bearers,Primarch,Psyker,Primarch
31,14,13,Kharn,758,World Eaters,First Captain,,Astartes
31,15,1,Horus,1052,Sons of Horus,Primarch,,Primarch
31,16,1,Narrator,384,,,,
31,16,2,Nykona Sharrowkyn,1398,Raven Guard,,,Astartes
31,16,3,Nykona Sharrowkyn,391,Raven Guard,,,Astartes
31,16,4,Narrator,319,,,,
31,16,5,Nykona Sharrowkyn,543,Raven Guard,,,Astartes
31,16,6,Nykona Sharrowkyn,802,Raven Guard,,,Astartes
31,16,7,Nykona Sharrowkyn,1020,Raven Guard,,,Astartes
31,16,8,Nykona Sharrowkyn,389,Raven Guard,,,Astartes
31,17,1,Bjorn One-Handed,208,Space Wolves,,,Astartes
31,17,2,Bjorn One-Handed,708,Space Wolves,,,Astartes
31,17,3,Bjorn One-Handed,319,Space Wolves,,,Astartes
31,18,1,Ahzek Ahriman,467,Thousand Sons,First Captain,Psyker,Astartes
31,18,2,Ahzek Ahriman,1134,Thousand Sons,First Captain,Psyker,Astartes
31,18,3,Ahzek Ahriman,590,Thousand Sons,First Captain,Psyker,Astartes
31,18,4,Ahzek Ahriman,796,Thousand Sons,First Captain,Psyker,Astartes
31,18,5,Ahzek Ahriman,1389,Thousand Sons,First Captain,Psyker,Astartes
31,18,6,Ahzek Ahriman,1131,Thousand Sons,First Captain,Psyker,Astartes
31,19,1,Marcus Valerius,1731,Imperium,,,Human
31,19,2,Marcus Valerius,270,Imperium,,,Human
31,19,3,Marcus Valerius,1255,Imperium,,,Human
31,19,4,Marcus Valerius,604,Imperium,,,Human
31,19,5,Marcus Valerius,1456,Imperium,,,Human
31,19,6,Marcus Valerius,375,Imperium,,,Human
31,20,1,Lucius,1390,Emperors Children,,,Astartes
31,21,1,Kharn,1355,World Eaters,First Captain,,Astartes
31,22,1,Zahariel,417,Dark Angels,Librarian,Psyker,Astartes
31,22,2,Zahariel,708,Dark Angels,Librarian,Psyker,Astartes
31,23,1,Nisha Andrasta,1371,Navigator,,,Human
31,24,1,Vhetok Raan,487,Traitor,,,Human
31,24,2,Aeonid Thiel,730,Ultramarines,Sergeant,,Astartes
31,24,3,Kurtha Sedd,209,Word Bearers,,,Astartes
31,24,4,Aeonid Thiel,686,Ultramarines,Sergeant,,Astartes
31,24,5,Aeonid Thiel,508,Ultramarines,Sergeant,,Astartes
31,24,6,Aeonid Thiel,1630,Ultramarines,Sergeant,,Astartes
31,24,7,Aeonid Thiel,1141,Ultramarines,Sergeant,,Astartes
31,24,8,Kurtha Sedd,381,Word Bearers,,,Astartes
31,24,9,Aeonid Thiel,1078,Ultramarines,Sergeant,,Astartes
31,24,10,Rowd,755,Imperial Army,,,Human
31,24,11,Aeonid Thiel,111,Ultramarines,Sergeant,,Astartes
31,24,12,Rowd,215,Imperial Army,,,Human
31,24,13,Aeonid Thiel,226,Ultramarines,Sergeant,,Astartes
31,24,14,Aeonid Thiel,246,Ultramarines,Sergeant,,Astartes
31,24,15,Kurtha Sedd,384,Word Bearers,,,Astartes
31,24,16,Aeonid Thiel,1240,Ultramarines,Sergeant,,Astartes
31,24,17,Aeonid Thiel,225,Ultramarines,Sergeant,,Astartes
31,25,1,Bjorn One-Handed,1289,Space Wolves,,,Astartes
32,2,1,Artellus Numeon,654,Salamanders,First Captain,,Astartes
32,2,2,Artellus Numeon,1550,Salamanders,First Captain,,Astartes
32,3,1,Inviglio,2128,Ultramarines,Red-marked,,Astartes
32,4,1,Zytos,1401,Salamanders,,,Astartes
32,5,1,Artellus Numeon,1504,Salamanders,First Captain,,Astartes
32,6,1,Inviglio,885,Ultramarines,Red-marked,,Astartes
32,6,2,Artellus Numeon,668,Salamanders,First Captain,,Astartes
32,6,3,Inviglio,166,Ultramarines,Red-marked,,Astartes
32,6,4,Artellus Numeon,664,Salamanders,First Captain,,Astartes
32,6,5,Aeonid Thiel,75,Ultramarines,Sergeant,,Astartes
32,6,6,Artellus Numeon,728,Salamanders,First Captain,,Astartes
32,7,1,Artellus Numeon,2112,Salamanders,First Captain,,Astartes
32,8,1,Titus Prayto,1101,Ultramarines,Librarian,Psyker,Astartes
32,8,2,Titus Prayto,670,Ultramarines,Librarian,Psyker,Astartes
32,9,1,Artellus Numeon,1468,Salamanders,First Captain,,Astartes
32,9,2,Aeonid Thiel,474,Ultramarines,Sergeant,,Astartes
32,10,1,Artellus Numeon,1070,Salamanders,First Captain,,Astartes
32,10,2,Artellus Numeon,1155,Salamanders,First Captain,,Astartes
32,11,1,Phaestus Var'kir,935,Salamanders,Chaplain,,Astartes
32,12,1,Artellus Numeon,1010,Salamanders,First Captain,,Astartes
32,13,1,Xenut Sul,911,Word Bearers,,,Astartes
32,14,1,Aeonid Thiel,381,Ultramarines,Sergeant,,Astartes
32,14,2,Artellus Numeon,597,Salamanders,First Captain,,Astartes
32,14,3,Artellus Numeon,2090,Salamanders,First Captain,,Astartes
32,15,1,Zytos,1109,Salamanders,,,Astartes
32,16,1,Artellus Numeon,1471,Salamanders,First Captain,,Astartes
32,17,1,Quor Gallek,347,Word Bearers,Chaplain,,Astartes
32,18,1,Artellus Numeon,701,Salamanders,First Captain,,Astartes
32,18,2,Artellus Numeon,864,Salamanders,First Captain,,Astartes
32,19,1,Artellus Numeon,672,Salamanders,First Captain,,Astartes
32,19,2,Aeonid Thiel,51,Ultramarines,Sergeant,,Astartes
32,20,1,Barthusa Narek,939,Word Bearers,Huntsman,,Astartes
32,21,1,Kolo Adyssian,2052,Imperial Navy,,,Human
32,21,2,Zytos,413,Salamanders,,,Astartes
32,21,3,Phaestus Var'kir,582,Salamanders,Chaplain,,Astartes
32,21,4,Zytos,998,Salamanders,,,Astartes
32,22,1,Zytos,946,Salamanders,,,Astartes
32,22,2,Zytos,2889,Salamanders,,,Astartes
32,22,3,Zytos,1789,Salamanders,,,Astartes
32,22,4,Zytos,753,Salamanders,,,Astartes
32,23,1,Zytos,650,Salamanders,,,Astartes
32,23,2,Igen Gargo,809,Salamanders,,,Astartes
32,24,1,Kolo Adyssian,511,Imperial Navy,,,Human
32,24,2,Kolo Adyssian,676,Imperial Navy,,,Human
32,24,3,Zytos,252,Salamanders,,,Astartes
32,25,1,Quor Gallek,989,Word Bearers,Chaplain,,Astartes
32,26,1,Zytos,1071,Salamanders,,,Astartes
32,27,1,Igen Gargo,932,Salamanders,,,Astartes
32,28,1,Circe,640,Navigator,,,Human
32,29,1,Zytos,618,Salamanders,,,Astartes
32,29,2,Barthusa Narek,351,Word Bearers,Huntsman,,Astartes
32,29,3,Zytos,379,Salamanders,,,Astartes
32,29,4,Artellus Numeon,513,Salamanders,First Captain,,Astartes
32,30,1,Zytos,696,Salamanders,,,Astartes
32,30,2,Far'kor Zonn,1324,Salamanders,Techmarine,,Astartes
32,31,1,Artellus Numeon,2291,Salamanders,First Captain,,Astartes
32,32,1,Kolo Adyssian,552,Imperial Navy,,,Human
32,33,1,Zytos,1578,Salamanders,,,Astartes
32,34,1,Malig Laestygon,1719,Death Guard,,,Astartes
32,34,2,Quor Gallek,545,Word Bearers,Chaplain,,Astartes
32,35,1,Zytos,1122,Salamanders,,,Astartes
32,35,2,Kolo Adyssian,145,Imperial Navy,,,Human
32,35,3,Artellus Numeon,913,Salamanders,First Captain,,Astartes
32,36,1,Kolo Adyssian,1441,Imperial Navy,,,Human
32,37,1,Zytos,492,Salamanders,,,Astartes
32,37,2,Igen Gargo,1101,Salamanders,,,Astartes
32,38,1,Phaestus Var'kir,449,Salamanders,Chaplain,,Astartes
32,38,2,Rek'or Xathen,1680,Salamanders,Sergeant,,Astartes
32,39,1,Kolo Adyssian,366,Imperial Navy,,,Human
32,39,2,Arikk Gullero,767,Imperial Navy,,,Human
32,39,3,Phaestus Var'kir,624,Salamanders,Chaplain,,Astartes
32,40,1,Artellus Numeon,2484,Salamanders,First Captain,,Astartes
32,40,2,Kolo Adyssian,462,Imperial Navy,,,Human
32,41,1,Phaestus Var'kir,1033,Salamanders,Chaplain,,Astartes
32,41,2,Quor Gallek,297,Word Bearers,Chaplain,,Astartes
32,42,1,Artellus Numeon,874,Salamanders,First Captain,,Astartes
32,42,2,Kolo Adyssian,385,Imperial Navy,,,Human
32,43,1,Far'kor Zonn,2243,Salamanders,Techmarine,,Astartes
32,43,2,Degat,210,Word Bearers,Sergeant,,Astartes
32,44,1,Kolo Adyssian,673,Imperial Navy,,,Human
32,44,2,Artellus Numeon,511,Salamanders,First Captain,,Astartes
32,44,3,Igen Gargo,278,Salamanders,,,Astartes
32,45,1,Quor Gallek,841,Word Bearers,Chaplain,,Astartes
32,46,1,Rek'or Xathen,641,Salamanders,Sergeant,,Astartes
32,46,2,Degat,307,Word Bearers,Sergeant,,Astartes
32,46,3,Rek'or Xathen,780,Salamanders,Sergeant,,Astartes
32,47,1,Artellus Numeon,2532,Salamanders,First Captain,,Astartes
32,48,1,Barthusa Narek,382,Word Bearers,Huntsman,,Astartes
32,48,2,Quor Gallek,268,Word Bearers,Chaplain,,Astartes
32,48,3,Artellus Numeon,383,Salamanders,First Captain,,Astartes
32,48,4,Quor Gallek,529,Word Bearers,Chaplain,,Astartes
32,48,5,Artellus Numeon,560,Salamanders,First Captain,,Astartes
32,49,1,Artellus Numeon,2189,Salamanders,First Captain,,Astartes
32,50,1,Degat,844,Word Bearers,Sergeant,,Astartes
32,51,1,Artellus Numeon,1568,Salamanders,First Captain,,Astartes
32,52,1,Artellus Numeon,1016,Salamanders,First Captain,,Astartes
32,53,1,Artellus Numeon,394,Salamanders,First Captain,,Astartes
32,53,2,Artellus Numeon,580,Salamanders,First Captain,,Astartes
32,54,1,Artellus Numeon,1718,Salamanders,First Captain,,Astartes
32,55,1,Kolo Adyssian,529,Imperial Navy,,,Human
32,55,2,Artellus Numeon,471,Salamanders,First Captain,,Astartes
32,56,1,Artellus Numeon,947,Salamanders,First Captain,,Astartes
32,56,2,Quor Gallek,599,Word Bearers,Chaplain,,Astartes
32,57,1,Artellus Numeon,1141,Salamanders,First Captain,,Astartes
32,58,1,Artellus Numeon,1456,Salamanders,First Captain,,Astartes
32,59,1,Barthusa Narek,1535,Word Bearers,Huntsman,,Astartes
32,60,1,Degat,262,Word Bearers,Sergeant,,Astartes
32,60,2,Malig Laestygon,361,Death Guard,,,Astartes
32,60,3,Artellus Numeon,755,Salamanders,First Captain,,Astartes
32,61,1,Lyssa Esenzi,1085,Imperial Navy,,,Human
32,61,2,Artellus Numeon,173,Salamanders,First Captain,,Astartes
32,62,1,Degat,990,Word Bearers,Sergeant,,Astartes
32,62,2,Rek'or Xathen,115,Salamanders,Sergeant,,Astartes
32,63,1,Malig Laestygon,246,Death Guard,,,Astartes
32,63,2,Phaestus Var'kir,718,Salamanders,Chaplain,,Astartes
32,64,1,Malig Laestygon,389,Death Guard,,,Astartes
32,64,2,Artellus Numeon,601,Salamanders,First Captain,,Astartes
32,64,3,Artellus Numeon,1602,Salamanders,First Captain,,Astartes
32,65,1,Artellus Numeon,1247,Salamanders,First Captain,,Astartes
32,66,1,Malig Laestygon,319,Death Guard,,,Astartes
32,66,2,Artellus Numeon,1795,Salamanders,First Captain,,Astartes
32,66,3,Malig Laestygon,173,Death Guard,,,Astartes
32,66,4,Artellus Numeon,496,Salamanders,First Captain,,Astartes
32,66,5,Artellus Numeon,217,Salamanders,First Captain,,Astartes
32,66,6,Quor Gallek,180,Word Bearers,Chaplain,,Astartes
32,67,1,Artellus Numeon,477,Salamanders,First Captain,,Astartes
32,67,2,Nomus Rhy'tan,727,Salamanders,Voice of Fire and Keeper of the Keys,,Astartes
32,68,1,Artellus Numeon,429,Salamanders,First Captain,,Astartes
32,68,2,Zytos,247,Salamanders,,,Astartes
32,68,3,Artellus Numeon,333,Salamanders,First Captain,,Astartes
32,68,4,Zytos,406,Salamanders,,,Astartes
33,1,1,Raeven Devine,1111,Knight Houses,House Devine,,Human
33,1,2,Raeven Devine,455,Knight Houses,House Devine,,Human
33,1,3,Raeven Devine,766,Knight Houses,House Devine,,Human
33,1,4,Raeven Devine,786,Knight Houses,House Devine,,Human
33,1,5,Raeven Devine,1407,Knight Houses,House Devine,,Human
33,1,6,Lyx Devine,879,Imperium,,House Devine,Human
